,year,iso3c,country,pop,labor_force,gdp_ppp_c,gdp_ppp,gdp,gdp_c,hours_worked,total_hours,hours_per_employed,gdp_over_k_hours_worked,gdp_ppp_over_k_hours_worked,gdp_over_pop,gdp_ppp_over_pop,gdp_ppp_over_labor_force,gdp_ppp_over_pop_c,gdp_over_pop_c,gdp_ppp_over_k_hours_worked_c,continent,penn_hours_worked_over_pop,hours_worked_over_pop,hours_worked_over_pop_combined,hours_worked_over_pop_predicted,hours_worked_over_pop_modelled
15215,2016,SWE,Sweden,9923085.0,5244040.0,509395932462.041,500423685300.432,515654671469.547,515562425649.407,1478.11109158103,7154205496.3892,1478.111092,72077.14004438413,69948.18440049016,51965.157153198525,50430.25281960519,95427.12971305178,51334.432030164106,51955.8610703634,71202.30649219376,4.0,806.3576244786991,720.9658585398795,720.9658585398795,735.659801536454,720.9658585398795
15243,2016,USA,United States,323071755.0,162448669.0,19050245063231.6,18695110842000.0,18695110842000.0,18509601053000.0,1823.41575,267260999972.95,1740.139075,69950.76290177829,69950.76290177829,57866.74493410914,57866.74493410914,115083.18878254398,58965.98748854291,57292.53878290907,71279.55468684062,2.0,833.5389991776606,827.2496615278238,827.2496615278238,811.4810571914421,827.2496615278238
15272,2017,AUS,Australia,24594202.0,13006679.0,1190365421747.98,1190365421747.98,1326467487376.42,1419122933343.79,1738.82731033929,21692927998.207344,1725.53952,61147.46185881576,54873.43256965354,53934.154374125246,48400.2457875226,91519.55097438632,48400.2457875226,57701.52385280848,54873.43256965354,5.0,870.6451413250074,882.0342289701997,882.0342289701997,901.2171219529612,882.0342289701997
15273,2017,AUT,Austria,8797566.0,4608584.0,476590426691.819,476590426691.819,417261151844.981,398368950204.699,1497.90432512747,6609592708.322,1497.904325,63129.63147027444,72105.86910926508,47429.15845643909,54172.986788825336,103413.63566158692,54172.986788825336,45281.723399938,72105.86910926508,4.0,802.0089918637062,751.297882655498,751.297882655498,773.2317202081139,751.297882655498
15276,2017,BEL,Belgium,11375158.0,5086330.0,573788797293.568,573788797293.568,502764720556.358,475774660680.469,1578.01368853322,7493198002.2165,1578.013689,67096.14778731849,76574.62102614135,44198.48239086947,50442.2705419624,112809.98230424843,50442.2705419624,41825.76283164322,76574.62102614135,4.0,658.968039055725,658.7335316323959,658.7335316323959,713.9699164466839,658.7335316323959
15294,2017,CAN,Canada,36545236.0,20144985.0,1765762548007.76,1765762548007.76,1649265644244.09,1619885432081.64,1689.0,31681104308.0315,1689.073351,52058.338251358975,55735.51132686117,45129.4292980921,48317.17458351507,87652.71098527797,48317.17458351507,44325.48833674627,55735.51132686117,2.0,869.2919324273631,866.9010731804141,866.9010731804141,840.8669792719979,866.9010731804141
15296,2017,CHE,Switzerland,8451840.0,4920490.0,576360597477.87,576360597477.87,695200833086.499,718132463597.499,1559.0,7815017857.029692,1559.090253,88957.0370541327,73750.38778183053,82254.37692697674,68193.5054944095,117134.79703807343,68193.5054944095,84967.58854846981,73750.38778183053,4.0,913.5947838024592,924.6528397401858,924.6528397401858,855.7905591311982,924.6528397401858
15313,2017,CZE,Czechia,10594438.0,5386053.0,411327867894.58,411327867894.58,218628940951.675,202769490319.63,1776.44770281944,9496559000.965242,1776.447703,23021.91150810028,43313.3588547991,20636.199952434945,38824.88791709197,76369.07172925703,38824.88791709197,19139.239884138264,43313.3588547991,4.0,902.4988972907817,896.3721342241317,896.3721342241317,769.8311944599774,896.3721342241317
15314,2017,DEU,Germany,82657002.0,43819028.0,4386727409191.68,4386727409191.68,3690849152517.69,3524457734041.38,1389.13344331202,61470543986.193,1389.133443,60042.56531952439,71363.0809933452,44652.5891722723,53071.45556999128,100110.10306279911,53071.45556999128,42639.554408728494,71363.0809933452,4.0,733.7786799057153,743.6822350052449,743.6822350052449,769.8268824736707,743.6822350052449
15317,2017,DNK,Denmark,5764980.0,2966464.0,319130157564.111,319130157564.111,332121063806.391,321315569939.823,1404.20432783947,4099663000.468664,1404.204328,81011.79627896822,77843.02210392141,57610.09818011355,55356.68078017808,107579.31246228205,55356.68078017808,55735.76490114848,77843.02210392141,4.0,712.3074717438761,711.1322156310454,711.1322156310454,732.1343544493436,711.1322156310454
15329,2017,ESP,Spain,46593236.0,22897891.0,1842771293467.92,1842771293467.92,1313245330197.66,1269169576560.16,1692.39416781463,32802153003.5928,1692.394168,40035.33945024343,56178.36406244682,28185.32136719716,39550.18907611225,80477.77384685428,39550.18907611225,27239.35243648155,56178.36406244682,4.0,694.370633526614,704.0110500930392,704.0110500930392,769.8311944599774,704.0110500930392
15330,2017,EST,Estonia,1317384.0,697561.0,44556473262.6919,44556473262.6919,26924385103.0662,24980775931.5047,1768.13051404455,1134255724.731,1768.130514,23737.49104017225,39282.564144217926,20437.76537673617,33821.932908470044,63874.66223411559,33821.932908470044,18962.41030064484,39282.564144217926,4.0,925.1555157253048,860.990967501503,860.990967501503,769.8311944599774,860.990967501503
15334,2017,FIN,Finland,5508214.0,2716261.0,262026475788.422,262026475788.422,255647979916.473,248826017928.906,1548.87961089044,3967919787.4598,1548.879611,64428.71671056002,66036.23304496465,46412.13647771728,47570.13358384805,96465.86826097418,47570.13358384805,45173.629406719854,66036.23304496465,4.0,744.2884112512934,720.3641302715907,720.3641302715907,769.8997156015873,720.3641302715907
15336,2017,FRA,France,66918020.0,30547530.0,2983008898740.32,2983008898740.32,2595151045197.67,2522413420333.78,1507.60482048707,42033529986.42,1507.60482,61740.021502740776,70967.36580782192,38781.049487083896,44577.06457453941,97651.39435955444,44577.06457453941,37694.08330273041,70967.36580782192,4.0,626.2401821293697,628.1346935611663,628.1346935611663,692.8348610252581,628.1346935611663
15340,2017,GBR,United Kingdom,66058859.0,34128763.0,3045581294798.01,3045581294798.01,2683488510504.04,3071671779449.63,1535.67959843546,49234148977.41166,1535.679598,54504.618567393314,61859.12335349403,40622.689388323226,46104.05539699088,89237.96314557342,46104.05539699088,46499.01354562648,61859.12335349403,4.0,806.4450827388599,745.3072869062371,745.3072869062371,747.4876981687504,745.3072869062371
15348,2017,GRC,Greece,10754679.0,4753621.0,307636097252.196,307636097252.196,199844406013.533,196856953384.064,1946.94095359204,8657320213.462158,1946.940954,23083.86441600882,35534.79479410048,18582.08934116332,28604.86094026572,64716.16000774904,28604.86094026572,18304.307677064466,35534.79479410048,4.0,793.6934092559061,804.9817398977839,804.9817398977839,769.8311944599774,804.9817398977839
15357,2017,HRV,Croatia,4124531.0,1824724.0,112215849767.732,112215849767.732,55937483557.9256,54341369196.3931,1821.47690569467,2924819999.229996,1823.598252,19125.102937155792,38366.75412410834,13562.144049329632,27206.93571408046,61497.43729338355,27206.93571408046,13175.16323586684,38366.75412410834,4.0,764.8340739691104,709.1278982337619,709.1278982337619,769.8311944599774,709.1278982337619
15359,2017,HUN,Hungary,9787966.0,4688293.0,288707447254.494,288707447254.494,143112196040.326,133394359768.376,1747.4,7966625998.197469,1747.357948,17963.965682926075,36239.613522690415,14621.239595675546,29496.16368247438,61580.50430177765,29496.16368247438,13628.404488570555,36239.613522690415,4.0,814.0466405985243,813.9204813540902,813.9204813540902,769.8311944599774,813.9204813540902
15371,2017,ISL,Iceland,343400.0,213259.0,19106258173.1223,19106258173.1223,24728285177.4603,19402600566.9271,1507.07676664972,296442000.0689,1507.076767,83416.94217321728,64451.92708415665,72010.1490316258,55638.49205917967,89591.80233013518,55638.49205917967,56501.45767887915,64451.92708415665,4.0,843.0326752604989,863.255678709668,863.255678709668,804.5560407263848,863.255678709668
15372,2017,ISR,Israel,8713300.0,3998508.0,343723470819.241,343723470819.241,358245427458.541,330696227434.501,1916.14012879434,7872186000.844917,1916.140129,45507.74428095204,43663.0271162736,41114.78170825532,39448.13914581628,85962.9318784009,39448.13914581628,37953.04045935536,43663.0271162736,3.0,950.2418901487416,903.4678021926156,903.4678021926156,867.7861718192618,903.4678021926156
15373,2017,ITA,Italy,60536709.0,26103399.0,2517184209191.25,2517184209191.25,1961796197354.37,1891422683817.38,1719.15758026597,43216698993.314,1719.15758,45394.40177182151,58245.63809421632,32406.72031501366,41581.12079054793,96431.2811979486,41581.12079054793,31244.227098922405,58245.63809421632,4.0,713.5956868341091,713.8924415814213,713.8924415814213,763.632318196335,713.8924415814213
15376,2017,JPN,Japan,126972000.0,67225084.0,5262254961496.86,5262254961496.86,4930837369151.42,4553466417292.21,1709.0,114215888000.0,1709.0,43171.20372212507,46072.88052163864,38834.05293412264,41444.21574439137,78278.14631658712,41444.21574439137,35861.972854583764,46072.88052163864,3.0,933.4170610440246,899.5360236902624,899.5360236902624,902.3041376863908,899.5360236902624
15383,2017,KOR,"Korea, Rep.",51361911.0,28349693.0,2103651261121.49,2103651261121.49,1623901496835.79,1556645736778.48,2018.0,53782974001.1088,2012.474331,30193.59801119052,39113.70280635877,31616.843400468297,40957.41805871456,74203.6698994056,40957.41805871456,30307.395236491106,39113.70280635877,3.0,1045.8317809981902,1047.1373232415124,1047.1373232415124,1071.0503916875314,1047.1373232415124
15398,2017,LTU,Lithuania,2828403.0,1460791.0,95492177900.2528,95492177900.2528,47758736931.7805,44298437189.8902,1656.89891288405,2256514060.62557,1656.898913,21164.830197663567,42318.45020003096,16885.407394837475,33761.871239796026,65370.18498899076,33761.871239796026,15661.996253677498,42318.45020003096,4.0,904.2447835734456,797.8050018422304,797.8050018422304,769.8311944599774,797.8050018422304
15399,2017,LUX,Luxembourg,596336.0,296430.0,68570197215.6406,68570197215.6406,65712180342.9842,63892707778.4988,1508.10185452989,651779000.203175,1508.101855,100819.72619937152,105204.67396811748,110193.21379722876,114985.84223598878,231320.03243814933,114985.84223598878,107142.12755644268,105204.67396811748,4.0,1089.3663642723573,1092.972753956117,1092.972753956117,1060.7546709513758,1092.972753956117
15400,2017,LVA,Latvia,1942248.0,999649.0,55691171159.2716,55691171159.2716,30483806017.8321,28833322008.4414,1649.86029054117,1461759719.22309,1649.860291,20854.183910631997,38098.71788563916,15695.115154106015,28673.56339626639,55710.72562396561,28673.56339626639,14845.334894638274,38098.71788563916,4.0,860.4223812742064,752.6122921599558,752.6122921599558,769.8311944599774,752.6122921599558
15432,2017,NLD,Netherlands,17131296.0,9194515.0,943739691874.959,943739691874.959,833869641687.068,805125436190.089,1436.76564376979,13156463002.108,1436.765644,63380.98937027839,71732.02187576919,48675.2223350217,55088.63380067445,102641.59576388304,55088.63380067445,46997.34545419617,71732.02187576919,4.0,767.9783611333999,767.9782663324479,767.9782663324479,774.169969773781,767.9782663324479
15433,2017,NOR,Norway,5276968.0,2760886.0,340837019722.395,340837019722.395,401745275035.261,402355151389.893,1419.21397379913,3900000000.552,1419.213974,103011.60896882016,87394.10760875729,76131.83840327646,64589.555919686274,123452.04391720449,64589.555919686274,76247.41165568808,87394.10760875729,4.0,718.6936902238544,739.0607637855678,739.0607637855678,745.4175470907007,739.0607637855678
15436,2017,NZL,New Zealand,4813600.0,2740052.0,203156764100.159,203156764100.159,206556258844.567,191348367300.685,1756.0,4533992000.0,1756.0,45557.2614253768,44807.48181738278,42910.97283624875,42204.74574126621,74143.39731514548,42204.74574126621,39751.61361573147,44807.48181738278,5.0,929.5996510175728,941.9129134119992,941.9129134119992,915.5397821737428,941.9129134119992
15446,2017,POL,Poland,37974826.0,18432689.0,1137654421219.15,1137654421219.15,524641206562.004,516450722907.547,1811.61621665347,29556518580.355,1811.616217,17750.439894863375,38490.81271619392,13815.499946253974,29958.120709207466,61719.39542945416,29958.120709207466,13599.818019114742,38490.81271619392,4.0,862.8674938566618,778.3187362163292,778.3187362163292,759.9226007577967,778.3187362163292
15450,2017,PRT,Portugal,10300300.0,5226891.0,340370495824.125,340370495824.125,221357874718.932,210553436228.057,1727.14047263943,8294770017.051219,1727.140473,26686.43907714085,41034.34997286716,21490.429863104186,33044.7167387479,65119.11111674703,33044.7167387479,20441.485804108328,41034.34997286716,4.0,878.9193659811192,805.2940222179178,805.2940222179178,769.8311944599774,805.2940222179178
15477,2017,SVK,Slovak Republic,5439232.0,2754225.0,163951329601.324,163951329601.324,95649966260.981,93291817009.4113,1713.78384120432,4065533999.515296,1713.783841,23527.03636776489,40327.13282458607,17585.197002257122,30142.36745211897,59527.20986895551,30142.36745211897,17151.65247766804,40327.13282458607,4.0,752.6405180892161,747.4463305693333,747.4463305693333,775.1798457053877,747.4463305693333
15478,2017,SVN,Slovenia,2066388.0,1025695.0,75438769514.6355,75438769514.6355,48589100043.0958,46625480708.1199,1621.92340587285,1604345000.125772,1621.923406,30285.94226259731,47021.53807860623,23514.02546041489,36507.55304165312,73548.92976434076,36507.55304165312,22563.75893981184,47021.53807860623,4.0,779.0630201860753,776.4006566655304,776.4006566655304,771.0816775819111,776.4006566655304
15479,2017,SWE,Sweden,10057698.0,5331161.0,522476835542.435,522476835542.435,541018749769.097,528801679620.708,1466.70910516774,7273117109.874,1466.709105,74386.09080480895,71836.71425187412,53791.508729840265,51947.9542478244,98004.32505085383,51947.9542478244,52576.81028210512,71836.71425187412,4.0,808.7460358635327,723.1393416141547,723.1393416141547,735.659801536454,723.1393416141547
15507,2017,USA,United States,325122128.0,163971527.0,19477336548999.9,19477336548999.9,19477336549000.0,18924571726000.0,1821.498,270827299941.261,1741.755471,71917.92169114557,71917.9216911452,59907.754260885005,59907.75426088469,118784.87018663857,59907.75426088469,58207.57831038802,71917.9216911452,2.0,839.1648251426053,833.0017449358629,833.0017449358629,821.5691758858575,833.0017449358629
15536,2018,AUS,Australia,24966643.0,13308365.0,1224684193991.24,1253149646729.5,1428266513154.48,1460036887869.7,1733.13997941071,22159845185.22582,1722.451335,64452.91026251028,56550.46938527291,57206.99066968995,50192.95732828399,94162.55465863012,49052.81795358872,58479.5035467804,55265.9183200318,5.0,876.5037498972027,887.5780850964152,887.5780850964152,893.6137355811494,887.5780850964152
15537,2018,AUT,Austria,8840521.0,4642407.0,488149581132.161,503361092130.55,454991174096.094,408030932405.258,1501.74029951315,6738443882.726999,1501.7403,67521.69818649026,74699.90117760592,51466.5565633625,56937.944282984,108426.74761832602,55217.2865300768,46154.625095654206,72442.47924709442,4.0,814.1071302693733,762.2224847072927,762.2224847072927,773.2317202081139,762.2224847072927
15540,2018,BEL,Belgium,11427054.0,5144068.0,584076515952.734,600269569562.906,543299066998.892,484305039588.75,1579.84267657375,7611840002.0537,1579.842677,71375.52376985172,78859.98252734571,47544.98114727488,52530.56208213473,116691.6085796117,51113.48173840204,42382.31827632476,76732.6317677655,4.0,667.2991390313961,666.1244448528641,666.1244448528641,714.4383876015756,666.1244448528641
15558,2018,CAN,Canada,37065084.0,20344108.0,1814798490049.67,1852985933143.48,1725297938435.76,1664870307455.57,1702.0,32514554506.226944,1702.471301,53062.32746031762,56989.4301577655,46547.79518200363,49992.76227577091,91082.19112597517,48962.4815108923,44917.48372823248,55814.9578737766,2.0,873.2800665068868,877.2286744642732,877.2286744642732,840.9196250729382,877.2286744642732
15560,2018,CHE,Switzerland,8514329.0,4956328.0,592847079950.251,601867859451.371,725562534363.895,738674253452.249,1551.0,7857219352.007361,1551.415719,92343.4235266104,76600.61816876805,85216.64295141696,70688.8187491194,121434.22700260577,69629.33661011349,86756.6021294513,75452.53013698675,4.0,910.3656181144746,922.8230847090076,922.8230847090076,870.0998415804778,922.8230847090076
15577,2018,CZE,Czechia,10629928.0,5425122.0,424572987495.392,437355919171.827,249000540729.179,209298846486.102,1784.66636269155,9667734001.67093,1784.666363,25755.832823507844,45238.72078981861,23424.480460185525,41143.82704867117,80616.78966331578,39941.28534975891,19689.582703297896,43916.49453967295,4.0,912.7890983151876,909.4825479223312,909.4825479223312,769.8311944599774,909.4825479223312
